"Guid","Description","OpportunityId","Quantity","SBQQ__ParentID__c","SBQQ__QuoteLine__c","SBQQ__SubscriptionType__c","ServiceDate","SortOrder","TotalPrice","UnitPrice","sbaa__ApprovalStatus__c"
02da9211-dd76-430f-bb78-16100a4a8649,"#N/A",7ce43524-ecf2-4ce5-9ef4-3ec062dea72f,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
02f54728-0915-4b66-a177-178e29129c00,"#N/A",798a36f1-9ced-4357-b17c-6b01b40d6224,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
0317c626-82d8-4a92-adc2-a7d907169f87,"#N/A",31845007-a2bb-4d47-8b01-23222ca5f663,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
03555127-fd93-4957-ad66-a3e5973d5708,"#N/A",cafce24c-2a0e-4e2a-81e4-5f82ba1410fb,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
037fd781-d890-45ac-ad56-258322c084ff,"#N/A",bf39f7d3-2534-437f-aece-f8e30e231344,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
03a2bec5-87d2-464a-a58f-94d2ceb635cb,"#N/A",491404f1-35e9-4aa9-bde0-aa13ca78d987,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
03b1d4c6-03f8-4656-94d2-37f99d8abff9,"#N/A",5cfc063c-6c0e-4688-99b4-bb00ae242ba8,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
03d364d5-9222-4b89-878e-a3066612e1dd,"#N/A",811f90b2-646c-411f-8d3a-4cc4fba4898d,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
03e2673c-0046-47bd-931f-172e1fb0a98c,"#N/A",2aff3dec-5af0-4bc6-9aa9-7ace74539332,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
03e8beff-0a1a-4475-a772-1f68a163f402,"#N/A",c7383a2e-3cfe-43fb-b81f-64663a231e74,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
03e8e9cf-658d-465b-a18a-87e0de5fbccf,"#N/A",6d9a71d2-068d-47d6-9a7b-725968ae518a,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
03f1c7a4-dfbd-4d52-95d3-170ddabd8202,"#N/A",fed1923f-a4b2-4017-9547-bbd93b01db9f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
0401aaa2-fb51-431c-82de-00eea981ecc8,"#N/A",6c125e58-f271-4009-93af-86206e74cc81,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6400.0,800.0,"#N/A"
0415fab7-00c8-4cf9-912b-1b89f2ae4b6f,"#N/A",9a134f64-846c-432a-94ff-86879a786241,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
045379a6-8c6a-4fb3-81d5-264cbf05e12a,"#N/A",569a3ae4-e99f-4de9-b331-0a7fedc98f38,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
045506af-211e-4a86-94d6-ea16f5fc3473,"#N/A",8033eefe-79ef-4ab0-ba3d-a0b6559bbcee,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
04553573-75f6-47b2-b7c6-d48f92634c11,"#N/A",b68f0c5b-44dc-42a3-9bc1-27f83e8366e0,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
047b73a5-d333-4911-8be4-49c2def15cb5,"#N/A",b8653e11-eb35-4039-bb7e-b83d892b9ce9,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
0482b273-7e67-472b-809f-3dad8c923834,"#N/A",45d367f9-3089-4d82-ba4e-b454259e4a90,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
04855bed-141a-4503-aa41-7243307b31f0,"#N/A",001e517c-abb9-428c-b078-e2f1f91364ad,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
048ce429-81c2-4d09-bbce-52452bac3f81,"#N/A",2d58a5e7-414e-412b-bd4b-795c8d0b1122,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
0495d8bd-a688-4ae8-9181-be68881ee062,"#N/A",04b741a8-bffa-4e7e-bbbe-570c88a909e2,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
049a3541-bf29-402e-9922-84d48063c1a3,"#N/A",44282f39-abde-451d-9195-b31f02137f5e,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2000.0,2000.0,"#N/A"
04a8f07e-6507-41fe-beea-e58f1a750029,"#N/A",b907cbee-1697-439b-b5dd-4ad3b1014f15,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
04b84838-f5aa-4be6-86d8-b3ccb430a133,"#N/A",7000090e-b638-4065-bea3-82172c8a5338,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
04c06340-7deb-4492-a200-37266cbaea8d,"#N/A",443ee99a-0431-4666-ae85-e8f89354a809,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
04c4d28b-3c93-4037-be61-e32685a4378a,"#N/A",f001a502-f774-41c5-b960-9456aae771d8,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
04cb82a3-15d2-439e-91e8-0b3da3aedd3c,"#N/A",128b7949-287d-45a4-8b3d-0e7263f74c0c,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
04cf60dc-5bb6-4a8a-af7b-2ac0fc5d9610,"#N/A",b4f7a75e-db52-4654-8e4c-a61f5832ad96,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
04d01cf9-bb84-47e2-9936-d594bc361549,"#N/A",7982ddc3-a121-47ee-936f-796278a132e4,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
052433c4-12b7-444f-8084-6df46f5ba366,"#N/A",fd30d215-38c3-4954-8e14-67a4bfceac34,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
0549bf6d-e631-4ad0-b4ae-3b554a1b48ed,"#N/A",3ddb3a52-1d4e-4676-95b9-bc4941f9e368,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
055759c1-c36e-4747-8e16-1da6a330267e,"#N/A",b907cbee-1697-439b-b5dd-4ad3b1014f15,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
056352a1-38a4-482c-a4b2-4ae6a360913a,"#N/A",c2c25965-d98b-4519-a0f3-55320a5a7058,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
056fd68d-e8f6-4376-89a9-b01292eb77ff,"#N/A",13289f44-75c9-422c-bf92-6bd9948abc25,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
05710b72-10f1-4499-ac6e-971b02430ed8,"#N/A",dee31cec-ae26-4db1-985a-f8ac7548edd8,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
057bda30-a237-49e6-9dd9-0e28df9ab708,"#N/A",9439a1b8-2ceb-4d7c-a12a-fee573c8a9e3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
058498af-bcbe-4676-910f-e9dcc16fb231,"#N/A",e0125cae-318e-4452-9283-e0ec8ca8850a,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
058cc5ee-5e80-479b-a91a-52fc432893f2,"#N/A",859b3d83-3383-42d7-819a-21bc86cbdb93,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
05b73632-3a29-4571-8cdf-c65c6f50ef92,"#N/A",53f52fa1-0692-47f9-8030-79bed6232d9c,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
05c18f98-692a-4824-9887-21cc4e60a173,"#N/A",86183711-53a3-4ad1-a0f2-0440de69b358,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
05cf3299-7265-4bd3-a86d-b614e5efb145,"#N/A",22dc2d60-55e6-42fa-bf57-5d2e70acdad2,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
05ee7cfd-5ae0-4697-a838-236dbd1b0cd9,"#N/A",2d58a5e7-414e-412b-bd4b-795c8d0b1122,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
061570fb-6c39-4f4d-be52-9380a6996279,"#N/A",9dfdeadc-e28d-428c-b197-d7ec28097090,100.0,"#N/A","#N/A","#N/A","#N/A","#N/A",30000.0,300.0,"#N/A"
062ad3f0-a7d4-437b-b1e7-ffa1e8ce837f,"#N/A",9dfdeadc-e28d-428c-b197-d7ec28097090,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2900.0,580.0,"#N/A"
064fc541-692d-460e-b78a-66d44a0b6b79,"#N/A",a1af09c9-5f7e-40eb-8493-ad37a7505c96,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
0667d9d8-1b23-4d92-b934-71b0462dbdcc,"#N/A",134515db-3c88-4cd5-ab9e-5458cd7a63b1,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
067d57ed-6d98-4993-80f9-abf3095edf64,"#N/A",69162229-2c22-451b-a7d5-f9dedf625bf6,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
06968712-194e-4f33-831d-54f005e0f741,"#N/A",26976815-4523-485a-9df2-2bdbf2cbdcf9,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
06ae825f-ab10-4da9-8c35-841d749948cd,"#N/A",90b2e289-e214-4300-9057-d2bd59d0d2bc,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
06b4b6d4-2883-4907-9093-bbc5e51ea94a,"#N/A",9a4ac09c-1102-40cb-87c8-ef8565d345b3,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
06bae56a-5481-43a3-a593-05ebf6dc4b6e,"#N/A",ac344591-f35a-48c0-af19-dd9f68f41313,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
06ca54ff-ba13-47e4-807f-53f1a1aa082e,"#N/A",b4f7a75e-db52-4654-8e4c-a61f5832ad96,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
06d90368-cace-4e19-8b9a-481410a8cbb1,"#N/A",dc3a0389-4d5f-4396-bfb3-bd7d054add5a,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
06d9ee5e-3d2f-47e7-be9a-aaf9775a6205,"#N/A",b775b4d5-87b6-4395-b7eb-f0a68d97a7c4,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
0702e3f0-8b3b-46c2-879f-917e319d0910,"#N/A",89a39522-e392-47c6-877e-307cb8201c8a,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
07041c8d-b371-49c5-97f6-5b57ecf5f8bd,"#N/A",3330f7eb-a6ef-4f28-8e8b-688d64891eaf,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
0706decc-7dc4-47b0-b97d-506e8d1fbc90,"#N/A",2e57e506-cadc-4a3f-8ae5-dfe54f0ac73c,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
07224610-b72b-47a9-9fdf-0ac676f3cd99,"#N/A",9889b846-4146-4e60-8800-37a2c79d2020,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
0756f7f4-2e0a-466c-bbb3-f9b82f68329b,"#N/A",9019f1f1-0c5b-4eaf-9681-46673e2803b8,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
077bb42f-6f18-4777-93c8-185f90335b8c,"#N/A",ebfe5a98-5262-4c3d-a308-c238017e5058,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
0783de44-7eac-472a-989e-88adc3cca4f6,"#N/A",8957376b-3193-4905-867b-c31c968868f2,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
078c6ab0-1637-42e6-8724-fa1bd5388267,"#N/A",c461c8b7-a06f-4e7d-8d4f-1083d86980a1,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
07b0e8e4-e1ce-4b88-ba4a-94a27c8df1f1,"#N/A",be68afee-2cd7-479a-956b-a8697238af34,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
07b756b5-8cfd-47c2-b513-eacb9b3f71a7,"#N/A",be4a3295-0f81-4ce5-9e05-2548f22cc991,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
07d83bfd-40c7-4815-939e-52078eb67d2b,"#N/A",a79d1e72-a1ef-4afa-ade8-834186295170,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
07d8a23e-fc33-46c2-acf2-0608773e4e78,"#N/A",44282f39-abde-451d-9195-b31f02137f5e,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
07d9458c-1892-4207-9532-a15058edcf30,"#N/A",4d7f3580-f029-44b0-bf53-c8aae318de3b,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
07de437b-9326-48aa-b4b2-809acd89215e,"#N/A",45ffefae-9b0c-4aa4-a701-fc28ce9cf7d4,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
07ffabd0-59bf-48e4-8e72-9554eb977988,"#N/A",8b5f7548-3977-44fd-9ab7-fd1cededc47d,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
080394b7-80a6-4bda-b973-c3bcc6fa47ff,"#N/A",cce24751-f856-4ca5-baba-73530c9b8e4e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
081fae27-1e4e-4828-8b37-50a0c10f3bc4,"#N/A",a6cf523b-3236-4792-8e4e-acb3e3408932,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
083a65fc-4ba9-4e54-b605-eebe18b8ad84,"#N/A",470f0764-7a1f-458b-91bb-b9fdf703e7b6,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
083da14b-2bcb-4066-8236-a076fb064a5a,"#N/A",c3ea113f-0694-4478-9c96-1451d57099f8,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
08496961-c1fa-4de0-867a-e7d671b4ad7b,"#N/A",2e1bec50-c276-4c20-97e4-2ab17bb449a2,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
085dfc2e-8d41-48e9-88b1-3e7ab810b577,"#N/A",9abce470-9b26-4952-a9e9-78609c16a248,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
0884639f-fad4-48bc-a355-5309bb8c7594,"#N/A",3f66fc0f-52ba-443e-8cd3-030a74eed644,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
0888aae4-9691-443b-8717-cf490ad54e9a,"#N/A",50783222-278a-44b1-a577-58a1d4648d73,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
088c2354-8b74-42d3-bbe6-d32feb146d15,"#N/A",9e028b02-1174-4771-a37b-ce35cb70ee1c,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
088c5ab2-eaeb-4e6a-a714-dd7633cdf4b4,"#N/A",6d48ae96-8cba-4c86-a7d8-f63f91a9c32c,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
08a7a6b4-de34-4795-b3d8-598c4afbf130,"#N/A",a7ce1629-2f5d-4bbd-8139-a51ea653f405,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6000.0,300.0,"#N/A"
08ac4895-1e30-4d3b-98e8-9b921744efb0,"#N/A",dc3eeadb-a146-43f9-9983-21282c00646d,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
08b0f88e-2707-4f5a-8d3f-c94fa67afdaa,"#N/A",6c822c3d-8940-4da4-855f-e8a71fa007b1,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
08bfa6ca-f4f7-494c-8b54-238c61505bb9,"#N/A",aa46ca79-553d-4836-9cd6-a909d09569cc,1.0,"#N/A",acffcf08-2a2c-4fe1-806d-72e0c652b183,One-time,"#N/A","#N/A",0.0,0.0,"#N/A"
08cdbd28-a900-4586-8582-2497cf9f6d9c,"#N/A",335db9d5-839c-4d05-b5b8-b6c291e6784c,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
08d12eca-5fea-44e3-be75-68d9a98091eb,"#N/A",22f5a835-62b7-451f-b8e4-2c800c2befd0,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
08db8e6c-1618-4cc7-839e-06b5368225e1,"#N/A",4b194f13-4142-4db2-9bae-5532f739fcc7,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
08e41f2c-f181-44ba-8a08-1fcbda03a3dd,"#N/A",9a5e3023-a743-4c27-a2aa-743e0586e550,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
